2016-06-19 10:17:01,316 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-19 10:17:01,319 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:17:01,319 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-service\src\test\resources
2016-06-19 10:19:55,399 [main] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache file is not out-of-date. No remote download required.
2016-06-19 10:19:58,874 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2016-06-19 10:20:09,679 [Worker-10] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\svn\ipos-service
2016-06-19 10:20:09,680 [Worker-10] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2016-06-19 10:21:03,250 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2016-06-19 10:21:25,325 [Worker-8] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\svn\common-dao
2016-06-19 10:21:25,325 [Worker-8] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2016-06-19 10:22:07,868 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2016-06-19 10:22:26,576 [Worker-2] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\svn\ipos-logical
2016-06-19 10:22:26,576 [Worker-2] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2016-06-19 10:23:31,290 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2016-06-19 10:23:39,266 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\svn\ipos-menu-dao
2016-06-19 10:23:39,266 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2016-06-19 10:30:01,907 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:01,908 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-menu-dao\src\main\resources
2016-06-19 10:30:01,909 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:01,909 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-menu-dao\src\test\resources
2016-06-19 10:30:02,992 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:02,992 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\common-dao\src\main\resources
2016-06-19 10:30:02,993 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:02,994 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\common-dao\src\test\resources
2016-06-19 10:30:12,133 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:12,136 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-06-19 10:30:12,138 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:12,139 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-oauth\src\test\resources
2016-06-19 10:30:12,192 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:12,192 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-logical\src\main\resources
2016-06-19 10:30:12,193 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:12,194 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-logical\src\test\resources
2016-06-19 10:30:13,261 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:13,261 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\common-dao\src\main\resources
2016-06-19 10:30:13,262 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:13,262 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\common-dao\src\test\resources
2016-06-19 10:30:16,804 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:16,805 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-sdk\src\main\resources
2016-06-19 10:30:16,806 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:16,806 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-sdk\src\test\resources
2016-06-19 10:30:24,587 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:24,588 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-19 10:30:24,590 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS950 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-19 10:30:24,591 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\svn\ipos-service\src\test\resources
